Datetime,ADI,AMAT,AMD,ARM,ASML,AVGO,CDNS,INTC,KLAC,MCHP,MPWR,MRVL,MU,NVDA,NXPI,QCOM,SNPS,TSM,TXN
2024-04-17 19:30:00+00:00,189.42999267578125,199.8800048828125,154.00999450683594,107.55000305175781,907.5399780273438,128.19000244140625,293.6199951171875,35.66999816894531,658.6099853515625,85.06999969482422,637.25,66.44999694824219,116.29000091552734,84.04499816894531,226.83999633789062,164.27000427246094,527.1799926757812,139.02000427246094,165.72000122070312
2024-04-18 13:30:00+00:00,187.93499755859375,195.57569885253906,155.1343994140625,105.25,894.4949951171875,127.91999816894531,292.32000732421875,35.470001220703125,652.489990234375,84.69999694824219,625.719970703125,65.66999816894531,116.7300033569336,84.58888244628906,219.65499877929688,162.10000610351562,523.010009765625,133.00999450683594,163.69000244140625
2024-04-18 14:30:00+00:00,189.69000244140625,197.82000732421875,155.5800018310547,106.12000274658203,894.0,128.85848999023438,293.04998779296875,35.56999969482422,657.2050170898438,85.77999877929688,632.8350219726562,65.83999633789062,114.91999816894531,85.47100067138672,222.58999633789062,163.69500732421875,523.8400268554688,134.30999755859375,164.1999969482422
2024-04-18 15:30:00+00:00,188.97500610351562,196.97999572753906,156.2100067138672,106.00499725341797,896.219970703125,128.05999755859375,285.6099853515625,35.38999938964844,655.0700073242188,85.05999755859375,630.3800048828125,66.02999877929688,112.93720245361328,86.02610778808594,221.13999938964844,162.6322021484375,517.1749877929688,133.8000030517578,164.41000366210938
2024-04-18 16:30:00+00:00,188.2949981689453,194.45249938964844,154.27000427246094,105.30010223388672,889.510009765625,126.9699935913086,285.1199951171875,35.084999084472656,648.89501953125,84.62000274658203,623.39501953125,65.41000366210938,112.45069885253906,84.6520004272461,219.74000549316406,161.61500549316406,521.259521484375,131.75059509277344,164.19000244140625
2024-04-18 17:30:00+00:00,187.80999755859375,194.48989868164062,154.6199951171875,105.03009796142578,891.1799926757812,126.93745422363281,286.55999755859375,34.95000076293945,646.718994140625,84.2300033569336,623.25,65.33999633789062,113.0,84.65499877929688,218.1699981689453,161.39500427246094,519.5850219726562,132.42999267578125,163.88999938964844
2024-04-18 18:30:00+00:00,188.0,194.32000732421875,154.75360107421875,104.73500061035156,889.6799926757812,126.22700500488281,286.1099853515625,34.96009826660156,645.4949951171875,84.69000244140625,621.85498046875,65.59500122070312,112.31999969482422,84.6780014038086,219.1750030517578,161.25,519.6649780273438,132.16000366210938,164.45750427246094
2024-04-18 19:30:00+00:00,187.5800018310547,194.32000732421875,155.09500122070312,104.91999816894531,888.10009765625,125.83399963378906,285.8800048828125,35.029998779296875,643.8400268554688,84.20999908447266,619.8099975585938,65.25,111.9000015258789,84.65800476074219,219.35000610351562,161.42999267578125,519.6500244140625,132.25,163.6199951171875
2024-04-19 13:30:00+00:00,187.5500030517578,192.9550018310547,151.32000732421875,99.12059783935547,886.1199951171875,123.6939926147461,284.5,34.71730041503906,638.9400024414062,83.6050033569336,612.0,64.83000183105469,109.91000366210938,81.93049621582031,219.77999877929688,160.5,517.5800170898438,127.44499969482422,164.33999633789062
2024-04-19 14:30:00+00:00,186.77000427246094,191.33999633789062,149.72999572753906,95.39520263671875,875.7949829101562,123.11299896240234,283.5199890136719,34.595001220703125,638.0800170898438,83.27999877929688,606.260009765625,63.349998474121094,107.0,81.86849975585938,217.6300048828125,159.1699981689453,515.0999755859375,128.56500244140625,163.4499969482422
2024-04-19 15:30:00+00:00,184.91000366210938,189.52999877929688,147.9409942626953,94.05000305175781,864.7899780273438,122.427001953125,282.4100036621094,34.3650016784668,631.5700073242188,82.04000091552734,601.5750122070312,63.06999969482422,106.73999786376953,80.2249984741211,215.89999389648438,157.63999938964844,512.2100219726562,126.83999633789062,161.44000244140625
2024-04-19 16:30:00+00:00,185.35000610351562,190.88999938964844,149.04989624023438,91.92500305175781,865.97998046875,122.35382080078125,283.1300048828125,34.66999816894531,633.260009765625,82.48999786376953,602.9299926757812,62.77000045776367,107.18229675292969,80.36399841308594,216.41009521484375,158.42999267578125,513.780029296875,127.87999725341797,161.9199981689453
2024-04-19 17:30:00+00:00,184.82000732421875,190.0399932861328,146.8800048828125,90.6010971069336,861.8499755859375,121.49250793457031,281.614990234375,34.53499984741211,630.1699829101562,82.04000091552734,596.27001953125,62.41999816894531,106.76000213623047,78.18800354003906,215.1300048828125,158.02000427246094,510.8999938964844,128.36000061035156,161.38999938964844
2024-04-19 18:30:00+00:00,183.35000610351562,189.47000122070312,146.21690368652344,88.7300033569336,860.4000244140625,120.91500091552734,280.6400146484375,34.32609939575195,627.4149780273438,81.33000183105469,592.35498046875,62.767799377441406,106.63500213623047,76.94400024414062,213.82000732421875,157.27999877929688,510.5199890136719,128.61500549316406,160.0
2024-04-19 19:30:00+00:00,183.30999755859375,189.75999450683594,146.52999877929688,87.12999725341797,859.239990234375,120.39399719238281,280.1700134277344,34.189998626708984,627.9400024414062,81.66000366210938,590.9299926757812,62.099998474121094,106.75,76.21500396728516,215.1300048828125,157.55999755859375,510.6600036621094,127.71499633789062,159.67999267578125
2024-04-22 13:30:00+00:00,184.77000427246094,187.66200256347656,146.08999633789062,90.44499969482422,865.4299926757812,120.9439926147461,282.82501220703125,34.400001525878906,630.510009765625,82.2699966430664,589.25,61.88999938964844,106.99500274658203,77.14099884033203,215.9600067138672,158.1199951171875,513.1500244140625,126.93000030517578,161.02000427246094
2024-04-22 14:30:00+00:00,184.69000244140625,187.64500427246094,147.30999755859375,92.20999908447266,863.3800048828125,121.0625,283.5150146484375,34.17499923706055,626.8200073242188,82.33000183105469,590.4099731445312,62.03499984741211,107.62999725341797,77.87800598144531,215.25999450683594,158.22000122070312,511.8450012207031,128.19000244140625,161.5800018310547
2024-04-22 15:30:00+00:00,185.85000610351562,188.47000122070312,147.32839965820312,92.18360137939453,867.0050048828125,121.29389953613281,284.17999267578125,34.24850082397461,631.1199951171875,82.9000015258789,595.27001953125,62.47999954223633,108.12999725341797,78.48400115966797,216.7050018310547,159.27000427246094,512.7896728515625,128.8795928955078,161.97000122070312
2024-04-22 16:30:00+00:00,187.0500030517578,189.88999938964844,148.22000122070312,93.56999969482422,872.6500244140625,121.94850158691406,285.885009765625,34.38999938964844,633.989990234375,83.52999877929688,599.25,62.849998474121094,108.77989959716797,79.47100067138672,218.41000366210938,160.23789978027344,514.8900146484375,129.72999572753906,162.80499267578125
2024-04-22 17:30:00+00:00,187.94000244140625,190.69000244140625,149.09689331054688,93.80500030517578,877.8900146484375,122.89900207519531,286.8599853515625,34.470001220703125,637.739990234375,84.11000061035156,603.1599731445312,63.224998474121094,109.72000122070312,79.63800048828125,219.67999267578125,161.19020080566406,516.6099853515625,130.27000427246094,163.86599731445312
2024-04-22 18:30:00+00:00,187.7100067138672,190.33999633789062,148.73899841308594,93.52999877929688,873.8049926757812,122.69549560546875,285.8399963378906,34.43000030517578,634.8599853515625,84.05999755859375,601.0,63.279998779296875,109.81999969482422,79.46199798583984,219.3125,160.61000061035156,517.0349731445312,130.17999267578125,163.49000549316406
2024-04-22 19:30:00+00:00,186.30999755859375,189.46499633789062,148.6300048828125,93.0999984741211,872.969970703125,122.4949951171875,285.2699890136719,34.400001525878906,633.9099731445312,83.54000091552734,601.3900146484375,62.869998931884766,109.12000274658203,79.50999450683594,218.61000061035156,160.22999572753906,515.760009765625,129.75999450683594,163.44000244140625
2024-04-23 13:30:00+00:00,189.1999969482422,192.36500549316406,152.81500244140625,97.94000244140625,889.3400268554688,125.45098876953125,281.20001220703125,34.474998474121094,647.4500122070312,85.63999938964844,615.8099975585938,64.55999755859375,112.44000244140625,82.38870239257812,226.10499572753906,161.80499267578125,528.6500244140625,132.72999572753906,165.3300018310547
2024-04-23 14:30:00+00:00,189.64999389648438,192.63999938964844,152.69500732421875,96.7699966430664,893.5050048828125,124.8074951171875,279.2550048828125,34.470001220703125,648.1400146484375,85.95999908447266,613.1900024414062,64.16500091552734,111.77999877929688,82.43900299072266,224.3300018310547,161.4199981689453,528.010009765625,132.47300720214844,165.60000610351562
2024-04-23 15:30:00+00:00,189.98500061035156,193.95140075683594,153.02099609375,96.08999633789062,899.4099731445312,124.53763580322266,281.69000244140625,34.4900016784668,652.4299926757812,86.30500030517578,613.52001953125,64.23999786376953,112.36399841308594,82.1520004272461,225.81500244140625,161.59500122070312,529.280029296875,132.55999755859375,166.36000061035156
2024-04-23 16:30:00+00:00,189.97500610351562,193.52999877929688,152.38999938964844,96.06999969482422,899.22998046875,124.18399810791016,282.1700134277344,34.3849983215332,650.2100219726562,86.47000122070312,612.3499755859375,63.91749954223633,112.66500091552734,81.8759994506836,225.19000244140625,161.33999633789062,528.25,132.14999389648438,166.35000610351562
2024-04-23 17:30:00+00:00,190.7100067138672,194.16000366210938,153.27000427246094,97.12000274658203,905.9000244140625,125.53199768066406,282.54998779296875,34.41999816894531,652.5499877929688,86.88999938964844,617.2050170898438,64.18000030517578,112.4520034790039,82.5780029296875,226.375,162.03419494628906,530.3200073242188,133.40989685058594,166.3800048828125
2024-04-23 18:30:00+00:00,189.89999389648438,193.3000030517578,152.97999572753906,96.26000213623047,903.6104736328125,125.42889404296875,283.82000732421875,34.350101470947266,649.2150268554688,86.55000305175781,614.5,63.759700775146484,112.30000305175781,82.6259994506836,225.27000427246094,161.6999969482422,529.5,133.27000427246094,165.8699951171875
2024-04-23 19:30:00+00:00,189.94000244140625,193.25,152.29209899902344,95.94999694824219,902.469970703125,124.90699768066406,281.5799865722656,34.27000045776367,648.8300170898438,86.19999694824219,611.4500122070312,63.86000061035156,112.4800033569336,82.47689819335938,225.72000122070312,161.3699951171875,527.530029296875,133.47999572753906,165.32000732421875
2024-04-24 13:30:00+00:00,200.1300048828125,197.0301055908203,154.27000427246094,98.5,901.4550170898438,127.39399719238281,281.0950012207031,35.040000915527344,663.739990234375,90.94999694824219,644.7000122070312,65.20999908447266,110.45500183105469,82.97999572753906,235.7449951171875,164.64500427246094,535.14501953125,134.23500061035156,175.75
2024-04-24 14:30:00+00:00,198.4149932861328,194.5500030517578,152.1199951171875,98.62899780273438,892.219970703125,126.21600341796875,278.7749938964844,34.73500061035156,655.1699829101562,89.6449966430664,634.1599731445312,64.1449966430664,110.20999908447266,81.9780044555664,234.47000122070312,163.27000427246094,531.75,132.08999633789062,176.27000427246094
2024-04-24 15:30:00+00:00,196.72500610351562,193.42999267578125,151.38470458984375,98.5250015258789,884.6900024414062,124.95500183105469,278.4599914550781,34.57500076293945,650.1099853515625,89.81999969482422,630.6900024414062,63.85499954223633,109.54000091552734,80.7094955444336,233.69500732421875,162.47000122070312,531.030029296875,131.99000549316406,175.9499969482422
2024-04-24 16:30:00+00:00,196.77499389648438,194.25,151.7707977294922,99.79000091552734,890.760009765625,125.64799499511719,278.3349914550781,34.744998931884766,652.719970703125,90.05999755859375,635.4249877929688,64.23999786376953,111.04000091552734,81.47395324707031,233.49009704589844,162.88999938964844,532.75,132.58999633789062,175.3800048828125
2024-04-24 17:30:00+00:00,195.5399932861328,194.49000549316406,151.03729248046875,98.68000030517578,891.8800048828125,125.6500015258789,278.1050109863281,34.71500015258789,651.2949829101562,89.70500183105469,637.7449951171875,64.16999816894531,111.06999969482422,80.03254699707031,232.85499572753906,162.535400390625,531.89501953125,132.5399932861328,174.47999572753906
2024-04-24 18:30:00+00:00,195.99000549316406,195.77499389648438,151.58999633789062,98.77999877929688,894.25,125.8869857788086,278.8175048828125,34.709999084472656,654.4500122070312,90.37999725341797,640.010009765625,64.54000091552734,111.48999786376953,79.85600280761719,233.73500061035156,162.99200439453125,531.8300170898438,132.88499450683594,174.5399932861328
2024-04-24 19:30:00+00:00,196.57000732421875,196.15899658203125,151.67999267578125,99.93000030517578,891.9600219726562,125.68399810791016,277.2300109863281,34.4900016784668,656.9000244140625,90.69999694824219,642.27001953125,64.86000061035156,111.73999786376953,79.69999694824219,235.16000366210938,163.57000732421875,527.6199951171875,132.99000549316406,174.82000732421875
2024-04-25 13:30:00+00:00,197.80999755859375,195.80999755859375,152.55999755859375,98.62000274658203,894.52001953125,130.06008911132812,276.3999938964844,34.86000061035156,663.2550048828125,91.19999694824219,656.6900024414062,67.36000061035156,111.51000213623047,81.99699401855469,238.75,163.89500427246094,524.905029296875,134.1024932861328,174.16000366210938
2024-04-25 14:30:00+00:00,196.16000366210938,195.4499969482422,152.6501007080078,98.19499969482422,893.1599731445312,129.2685089111328,275.3699951171875,34.67499923706055,661.5731201171875,90.25499725341797,654.7899780273438,66.37000274658203,111.32050323486328,81.6538314819336,236.11000061035156,162.83999633789062,526.5349731445312,134.7899932861328,173.1199951171875
2024-04-25 15:30:00+00:00,196.19500732421875,195.5399932861328,153.36000061035156,98.73999786376953,896.989990234375,129.4169921875,276.0150146484375,34.790000915527344,665.6500244140625,90.30000305175781,653.0800170898438,66.38999938964844,112.19999694824219,82.06700134277344,235.49000549316406,162.4199981689453,526.8250122070312,136.8800048828125,172.9600067138672
2024-04-25 16:30:00+00:00,197.25929260253906,196.06500244140625,153.55099487304688,98.7300033569336,902.47998046875,129.63499450683594,277.7650146484375,34.959999084472656,667.4299926757812,90.38999938964844,660.25,66.83999633789062,112.67500305175781,82.44450378417969,236.9199981689453,162.7449951171875,529.864990234375,136.67999267578125,174.92999267578125
2024-04-25 17:30:00+00:00,197.78500366210938,196.7550048828125,153.3800048828125,98.16999816894531,907.469970703125,129.45278930664062,278.010009765625,35.01499938964844,670.6500244140625,91.05999755859375,663.1199951171875,67.19999694824219,111.80999755859375,82.56800079345703,238.27000427246094,163.05999755859375,531.5499877929688,136.8800048828125,175.1699981689453
2024-04-25 18:30:00+00:00,198.86000061035156,198.3000946044922,154.82000732421875,98.41500091552734,910.0999755859375,130.22000122070312,278.260009765625,35.275001525878906,676.72998046875,92.2300033569336,665.27001953125,67.9749984741211,112.80000305175781,82.9384994506836,238.92999267578125,164.07000732421875,532.5,137.6199951171875,176.8699951171875
2024-04-25 19:30:00+00:00,198.02999877929688,197.58999633789062,153.74099731445312,97.87999725341797,902.510009765625,129.45401000976562,277.1600036621094,35.13999938964844,674.6699829101562,92.2300033569336,660.3499755859375,67.55000305175781,111.54000091552734,82.60099792480469,238.24000549316406,163.2899932861328,530.5,136.57000732421875,175.35000610351562
2024-04-26 13:30:00+00:00,201.21499633789062,202.0800018310547,156.66099548339844,100.78359985351562,919.0999755859375,134.0644989013672,284.375,31.184999465942383,700.9774780273438,93.6500015258789,676.0,68.79000091552734,113.86000061035156,86.21699523925781,241.4499969482422,165.05999755859375,543.8250122070312,137.52000427246094,177.69500732421875
2024-04-26 14:30:00+00:00,200.9600067138672,202.27000427246094,158.0,100.78350067138672,917.9199829101562,134.4394989013672,285.25,31.769899368286133,704.219970703125,94.1500015258789,677.969970703125,68.80999755859375,112.8499984741211,86.99864196777344,242.3699951171875,165.52000427246094,544.6900024414062,137.91709899902344,177.97000122070312
2024-04-26 15:30:00+00:00,200.8699951171875,202.42999267578125,157.77000427246094,100.86000061035156,919.9199829101562,134.27049255371094,284.7359924316406,31.725000381469727,704.239990234375,94.125,675.0748901367188,69.0999984741211,112.51000213623047,87.01530456542969,242.7949981689453,164.9600067138672,545.864990234375,137.58999633789062,177.0749969482422
2024-04-26 16:30:00+00:00,201.67999267578125,203.66000366210938,158.31689453125,101.12000274658203,924.4349975585938,135.02476501464844,285.17999267578125,31.7450008392334,707.344970703125,94.44529724121094,680.9450073242188,69.70999908447266,114.71499633789062,88.1476821899414,243.81500244140625,166.4149932861328,548.219970703125,138.3101043701172,177.89999389648438
2024-04-26 17:30:00+00:00,202.3000030517578,203.45249938964844,157.51449584960938,100.69000244140625,922.4014892578125,134.0610809326172,284.94000244140625,31.67009925842285,707.75,94.47000122070312,677.3699951171875,69.55999755859375,114.41000366210938,87.5739974975586,243.32000732421875,165.85000610351562,546.5399780273438,137.9868927001953,177.6649932861328
2024-04-26 18:30:00+00:00,202.39999389648438,203.72999572753906,157.44839477539062,101.26709747314453,921.9550170898438,134.531494140625,284.2900085449219,31.907699584960938,708.4600219726562,94.47200012207031,678.0150146484375,69.58999633789062,114.7300033569336,87.80699920654297,243.55999755859375,166.2100067138672,545.6900024414062,138.08999633789062,178.1300048828125
2024-04-26 19:30:00+00:00,202.00999450683594,203.3800048828125,157.35000610351562,102.0199966430664,918.969970703125,134.40499877929688,282.3299865722656,31.8799991607666,706.260009765625,93.58999633789062,677.5399780273438,69.62999725341797,114.83000183105469,87.69000244140625,242.7100067138672,165.64999389648438,543.6500244140625,138.28500366210938,177.47999572753906
2024-04-29 13:30:00+00:00,202.50999450683594,203.72000122070312,159.39999389648438,101.36499786376953,910.7100219726562,133.80799865722656,281.55499267578125,31.364999771118164,708.885009765625,93.69000244140625,687.2650146484375,69.48999786376953,113.33999633789062,87.35466003417969,244.75,166.28500366210938,546.3200073242188,137.02499389648438,177.7449951171875
2024-04-29 14:30:00+00:00,202.22999572753906,203.3699951171875,160.02000427246094,101.82499694824219,909.5050048828125,133.41500854492188,280.5199890136719,31.56999969482422,709.3599853515625,93.19999694824219,687.0499877929688,69.48999786376953,113.8738021850586,86.9990005493164,244.89999389648438,167.08999633789062,543.8900146484375,137.19129943847656,178.0800018310547
2024-04-29 15:30:00+00:00,202.60000610351562,203.90989685058594,159.52000427246094,101.98999786376953,910.9450073242188,133.7375030517578,281.82000732421875,31.516000747680664,711.9450073242188,93.55000305175781,686.8599853515625,69.16000366210938,114.27999877929688,87.10786437988281,245.3800048828125,167.6300048828125,546.1099853515625,137.63499450683594,178.67999267578125
2024-04-29 16:30:00+00:00,203.63999938964844,204.75729370117188,160.70480346679688,102.55500030517578,909.2249755859375,133.83840942382812,281.6700134277344,31.489999771118164,712.0700073242188,93.62000274658203,688.2000122070312,69.33999633789062,114.62349700927734,87.90449523925781,246.72000122070312,168.24000549316406,546.5999755859375,138.2550048828125,178.75999450683594
2024-04-29 17:30:00+00:00,203.66000366210938,204.60989379882812,160.18499755859375,102.88379669189453,908.22998046875,133.8199920654297,281.260009765625,31.434999465942383,714.344970703125,93.68499755859375,686.8469848632812,69.55000305175781,114.51000213623047,87.5875015258789,246.24000549316406,167.9600067138672,545.2000122070312,138.1699981689453,179.09500122070312
2024-04-29 18:30:00+00:00,202.91000366210938,203.625,159.4199981689453,102.97000122070312,907.02001953125,133.28900146484375,281.07000732421875,31.315000534057617,710.85009765625,93.66999816894531,681.4199829101562,68.80500030517578,114.0999984741211,87.08698272705078,246.07000732421875,168.35000610351562,543.0599975585938,138.27499389648438,179.19000244140625
2024-04-29 19:30:00+00:00,203.91000366210938,205.25,160.19000244140625,103.22000122070312,910.3599853515625,133.79299926757812,282.489990234375,31.344999313354492,714.3900146484375,93.1500015258789,679.0499877929688,68.73999786376953,114.37000274658203,87.74699401855469,247.32000732421875,169.1999969482422,544.9400024414062,138.49000549316406,179.3000030517578
